url,team,ranking,opp,opp_ranking,datetime,stadium,referee,attendance,competition,possession,opp_possession,venue_href,expected_goals_(xg),total_shots,shots_on_target,big_chances,big_chances_missed,accurate_passes,accurate_passes_pc,fouls_committed,corners,shots_off_target,blocked_shots,hit_woodwork,shots_inside_box,shots_outside_box,xg_open_play,xg_set_play,non-penalty_xg,xg_on_target_(xgot),passes,own_half,opposition_half,accurate_long_balls,accurate_long_balls_pc,accurate_crosses,accurate_crosses_pc,throws,touches_in_opposition_box,offsides,yellow_cards,red_cards,tackles_won,tackles_won_pc,interceptions,blocks,clearances,keeper_saves,duels_won,ground_duels_won,ground_duels_won_pc,aerial_duels_won,aerial_duels_won_pc,successful_dribbles,successful_dribbles_pc,conc_expected_goals_(xg),conc_total_shots,conc_shots_on_target,conc_big_chances,conc_big_chances_missed,conc_accurate_passes,conc_accurate_passes_pc,conc_fouls_committed,conc_corners,conc_shots_off_target,conc_blocked_shots,conc_hit_woodwork,conc_shots_inside_box,conc_shots_outside_box,conc_xg_open_play,conc_xg_set_play,conc_non-penalty_xg,conc_xg_on_target_(xgot),conc_passes,conc_own_half,conc_opposition_half,conc_accurate_long_balls,conc_accurate_long_balls_pc,conc_accurate_crosses,conc_accurate_crosses_pc,conc_throws,conc_touches_in_opposition_box,conc_offsides,conc_yellow_cards,conc_red_cards,conc_tackles_won,conc_tackles_won_pc,conc_interceptions,conc_blocks,conc_clearances,conc_keeper_saves,conc_duels_won,conc_ground_duels_won,conc_ground_duels_won_pc,conc_aerial_duels_won,conc_aerial_duels_won_pc,conc_successful_dribbles,conc_successful_dribbles_pc,game_id
https://www.fotmob.com/en-GB/matches/canada-vs-chile/2071p04407862,Chile,40,Canada,48,2024-06-30T00:00:00.000Z,Inter&Co Stadium,Wilmar Alexander Roldán Pérez,"24,481",Copa America Grp. A Round 3,43,57,"https://www.google.com/maps/?q=28.541118,-81.389311",0.54,8,4,1,1,223,72,8,4,2,2,0,5,3,0.12,0.42,0.54,0.79,310,138,85,29,49,4,25,29,19,1,0,1,16,62,5,3,28,3,73,52,58,21,54,13,50,1.08,9,3,2,2,342,83,15,8,3,3,0,7,2,0.94,0.14,1.08,0.49,414,165,177,14,37,2,10,19,28,2,5,0,10,48,10,2,30,4,55,37,42,18,46,8,38,1020
https://www.fotmob.com/en-GB/matches/uruguay-vs-usa/1al6h84377209,USA,11,Uruguay,14,2024-07-02T01:00:00.000Z,Arrowhead Stadium,Kevin Paolo Ortega Pimentel,"55,460",Copa America Grp. C Round 3,50,50,"https://www.google.com/maps/?q=39.048931,-94.483994",0.49,8,3,1,1,230,73,12,2,2,3,0,5,3,0.43,0.06,0.49,0.18,314,121,109,14,29,0,0,41,17,1,2,0,6,40,6,2,20,4,48,34,47,14,45,9,50,1.53,12,5,3,2,227,72,12,3,5,2,0,8,4,0.37,1.17,1.53,1.35,315,125,102,24,38,5,29,19,17,0,1,0,13,68,11,4,20,2,56,39,53,17,55,8,73,1021
https://www.fotmob.com/en-GB/matches/uruguay-vs-usa/1al6h84377209,Uruguay,14,USA,11,2024-07-02T01:00:00.000Z,Arrowhead Stadium,Kevin Paolo Ortega Pimentel,"55,460",Copa America Grp. C Round 3,50,50,"https://www.google.com/maps/?q=39.048931,-94.483994",1.53,12,5,3,2,227,72,12,3,5,2,0,8,4,0.37,1.17,1.53,1.35,315,125,102,24,38,5,29,19,17,0,1,0,13,68,11,4,20,2,56,39,53,17,55,8,73,0.49,8,3,1,1,230,73,12,2,2,3,0,5,3,0.43,0.06,0.49,0.18,314,121,109,14,29,0,0,41,17,1,2,0,6,40,6,2,20,4,48,34,47,14,45,9,50,1021
https://www.fotmob.com/en-GB/matches/nigeria-vs-croatia/292apt2059602,Croatia,9,Nigeria,38,2018-06-16T19:00:00.000Z,Kaliningrad Stadium,Sandro Ricci,"31,136",FIFA World Cup Round 1 2018,55,45,,,11,2,2,1,384,79,20,6,7,2,0,7,4,,,,,484,214,170,30,46,5,23,12,16,2,2,0,5,36,8,5,31,2,63,33,37,30,63,8,47,,14,2,0,0,309,78,16,5,7,5,0,10,4,,,,,398,179,130,22,36,3,19,18,18,1,1,0,10,59,11,2,20,1,74,56,63,18,38,20,74,1022
https://www.fotmob.com/en-GB/matches/nigeria-vs-croatia/292apt2059602,Nigeria,38,Croatia,9,2018-06-16T19:00:00.000Z,Kaliningrad Stadium,Sandro Ricci,"31,136",FIFA World Cup Round 1 2018,45,55,,,14,2,0,0,309,78,16,5,7,5,0,10,4,,,,,398,179,130,22,36,3,19,18,18,1,1,0,10,59,11,2,20,1,74,56,63,18,38,20,74,,11,2,2,1,384,79,20,6,7,2,0,7,4,,,,,484,214,170,30,46,5,23,12,16,2,2,0,5,36,8,5,31,2,63,33,37,30,63,8,47,1022
https://www.fotmob.com/en-GB/matches/peru-vs-denmark/1mnmg02059596,Peru,31,Denmark,21,2018-06-16T16:00:00.000Z,Mordovia-Arena,Bakary Papa Gassama,"40,502",FIFA World Cup Round 1 2018,53,47,,,17,6,1,1,341,82,10,3,9,2,0,13,4,,,,,418,143,198,35,56,5,31,21,30,5,1,0,8,62,5,2,21,2,62,37,53,25,47,9,82,,10,3,2,1,289,79,18,7,5,2,0,4,6,,,,,364,142,147,23,43,1,6,17,12,3,2,0,13,76,8,2,24,6,61,33,47,28,53,8,67,1023
https://www.fotmob.com/en-GB/matches/peru-vs-denmark/1mnmg02059596,Denmark,21,Peru,31,2018-06-16T16:00:00.000Z,Mordovia-Arena,Bakary Papa Gassama,"40,502",FIFA World Cup Round 1 2018,47,53,,,10,3,2,1,289,79,18,7,5,2,0,4,6,,,,,364,142,147,23,43,1,6,17,12,3,2,0,13,76,8,2,24,6,61,33,47,28,53,8,67,,17,6,1,1,341,82,10,3,9,2,0,13,4,,,,,418,143,198,35,56,5,31,21,30,5,1,0,8,62,5,2,21,2,62,37,53,25,47,9,82,1023
https://www.fotmob.com/en-GB/matches/south-korea-vs-sweden/27c2sy2059614,Sweden,28,South Korea,22,2018-06-18T12:00:00.000Z,Nizhny Novgorod Stadium,Joel Aguilar,"42,300",FIFA World Cup Round 1 2018,56,44,,,15,4,3,2,362,81,20,6,5,6,0,9,6,,,,,447,168,194,29,52,4,20,28,26,1,1,0,7,44,10,3,20,0,73,46,52,27,56,9,82,,5,0,0,0,281,78,23,5,2,3,0,3,2,,,,,359,131,150,30,45,3,23,19,11,0,2,0,11,92,15,6,31,3,63,42,48,21,44,10,59,1024
https://www.fotmob.com/en-GB/matches/south-korea-vs-sweden/27c2sy2059614,South Korea,22,Sweden,28,2018-06-18T12:00:00.000Z,Nizhny Novgorod Stadium,Joel Aguilar,"42,300",FIFA World Cup Round 1 2018,44,56,,,5,0,0,0,281,78,23,5,2,3,0,3,2,,,,,359,131,150,30,45,3,23,19,11,0,2,0,11,92,15,6,31,3,63,42,48,21,44,10,59,,15,4,3,2,362,81,20,6,5,6,0,9,6,,,,,447,168,194,29,52,4,20,28,26,1,1,0,7,44,10,3,20,0,73,46,52,27,56,9,82,1024
https://www.fotmob.com/en-GB/matches/senegal-vs-poland/1unq862059625,Poland,26,Senegal,18,2018-06-19T15:00:00.000Z,Otkrytiye Arena,Nawaf Shukralla,"44,190",FIFA World Cup Round 1 2018,61,39,,,11,4,1,0,469,83,8,3,6,1,0,6,5,,,,,567,281,188,40,65,3,30,20,21,3,1,0,12,100,6,2,17,1,48,30,53,18,50,4,57,,8,2,1,0,279,78,15,3,4,2,0,5,3,,,,,359,133,146,29,40,2,18,16,15,2,2,0,8,73,15,1,21,3,45,27,47,18,50,8,53,1025
https://www.fotmob.com/en-GB/matches/senegal-vs-poland/1unq862059625,Senegal,18,Poland,26,2018-06-19T15:00:00.000Z,Otkrytiye Arena,Nawaf Shukralla,"44,190",FIFA World Cup Round 1 2018,39,61,,,8,2,1,0,279,78,15,3,4,2,0,5,3,,,,,359,133,146,29,40,2,18,16,15,2,2,0,8,73,15,1,21,3,45,27,47,18,50,8,53,,11,4,1,0,469,83,8,3,6,1,0,6,5,,,,,567,281,188,40,65,3,30,20,21,3,1,0,12,100,6,2,17,1,48,30,53,18,50,4,57,1025
https://www.fotmob.com/en-GB/matches/iran-vs-spain/1hphyc2059592,Iran,20,Spain,8,2018-06-20T18:00:00.000Z,Kazan Arena,Andres Cunha,"42,718",FIFA World Cup Round 2 2018,22,78,,,7,0,1,1,139,64,14,2,7,0,0,5,2,,,,,216,83,56,23,38,4,29,16,11,2,2,0,11,69,12,9,38,2,54,39,51,15,43,10,77,,18,5,1,1,702,90,14,6,5,8,0,10,8,,,,,777,212,490,29,67,2,10,22,35,1,0,0,5,63,5,0,14,0,58,38,49,20,57,17,74,1026
https://www.fotmob.com/en-GB/matches/iran-vs-spain/1hphyc2059592,Spain,8,Iran,20,2018-06-20T18:00:00.000Z,Kazan Arena,Andres Cunha,"42,718",FIFA World Cup Round 2 2018,78,22,,,18,5,1,1,702,90,14,6,5,8,0,10,8,,,,,777,212,490,29,67,2,10,22,35,1,0,0,5,63,5,0,14,0,58,38,49,20,57,17,74,,7,0,1,1,139,64,14,2,7,0,0,5,2,,,,,216,83,56,23,38,4,29,16,11,2,2,0,11,69,12,9,38,2,54,39,51,15,43,10,77,1026
https://www.fotmob.com/en-GB/matches/costa-rica-vs-brazil/1un2w92059609,Brazil,4,Costa Rica,52,2018-06-22T12:00:00.000Z,New Zenit Stadium,Bjorn Kuipers,"64,468",FIFA World Cup Round 2 2018,72,28,,,22,10,4,2,645,91,11,9,10,2,1,12,10,,,,,705,265,380,26,81,7,24,19,51,3,2,0,15,65,8,0,14,0,71,52,55,19,54,18,82,,3,0,0,0,198,71,11,1,3,0,0,1,2,,,,,280,110,88,27,40,1,13,13,10,3,1,0,14,61,9,3,33,7,58,42,45,16,46,8,73,1027
https://www.fotmob.com/en-GB/matches/costa-rica-vs-brazil/1un2w92059609,Costa Rica,52,Brazil,4,2018-06-22T12:00:00.000Z,New Zenit Stadium,Bjorn Kuipers,"64,468",FIFA World Cup Round 2 2018,28,72,,,3,0,0,0,198,71,11,1,3,0,0,1,2,,,,,280,110,88,27,40,1,13,13,10,3,1,0,14,61,9,3,33,7,58,42,45,16,46,8,73,,22,10,4,2,645,91,11,9,10,2,1,12,10,,,,,705,265,380,26,81,7,24,19,51,3,2,0,15,65,8,0,14,0,71,52,55,19,54,18,82,1027
https://www.fotmob.com/en-GB/matches/tunisia-vs-belgium/1utti42059621,Belgium,3,Tunisia,41,2018-06-23T12:00:00.000Z,Otkrytiye Arena,Jair Marrufo,"44,190",FIFA World Cup Round 2 2018,50,50,,,23,12,9,5,374,84,12,5,8,3,1,15,8,,,,,445,218,156,19,42,4,33,16,28,3,0,0,10,77,9,3,12,3,50,41,53,9,64,15,83,,16,5,1,0,366,81,13,2,8,3,0,5,11,,,,,451,186,180,24,51,2,20,22,13,3,1,0,8,50,11,4,11,6,42,37,47,5,36,10,67,1028
https://www.fotmob.com/en-GB/matches/tunisia-vs-belgium/1utti42059621,Tunisia,41,Belgium,3,2018-06-23T12:00:00.000Z,Otkrytiye Arena,Jair Marrufo,"44,190",FIFA World Cup Round 2 2018,50,50,,,16,5,1,0,366,81,13,2,8,3,0,5,11,,,,,451,186,180,24,51,2,20,22,13,3,1,0,8,50,11,4,11,6,42,37,47,5,36,10,67,,23,12,9,5,374,84,12,5,8,3,1,15,8,,,,,445,218,156,19,42,4,33,16,28,3,0,0,10,77,9,3,12,3,50,41,53,9,64,15,83,1028
https://www.fotmob.com/en-GB/matches/senegal-vs-japan/1f66x42059628,Japan,17,Senegal,18,2018-06-24T15:00:00.000Z,Ekaterinburg Arena,Gianluca Rocchi,"32,572",FIFA World Cup Round 2 2018,56,44,,,7,3,2,1,369,80,8,2,2,2,1,5,2,,,,,462,200,169,30,46,0,0,16,16,2,2,0,11,85,5,3,27,5,53,29,57,24,44,2,40,,15,7,1,0,257,76,15,5,5,3,0,11,4,,,,,339,122,135,31,46,8,36,24,29,4,3,0,6,60,7,1,14,1,53,22,43,31,56,4,31,1029
https://www.fotmob.com/en-GB/matches/senegal-vs-japan/1f66x42059628,Senegal,18,Japan,17,2018-06-24T15:00:00.000Z,Ekaterinburg Arena,Gianluca Rocchi,"32,572",FIFA World Cup Round 2 2018,44,56,,,15,7,1,0,257,76,15,5,5,3,0,11,4,,,,,339,122,135,31,46,8,36,24,29,4,3,0,6,60,7,1,14,1,53,22,43,31,56,4,31,,7,3,2,1,369,80,8,2,2,2,1,5,2,,,,,462,200,169,30,46,0,0,16,16,2,2,0,11,85,5,3,27,5,53,29,57,24,44,2,40,1029
https://www.fotmob.com/en-GB/matches/iran-vs-portugal/1vmt5l2059593,Iran,20,Portugal,6,2018-06-25T18:00:00.000Z,Mordovia-Arena,Enrique Caceres,"41,685",FIFA World Cup Round 3 2018,27,73,,,7,2,2,1,139,65,16,1,4,1,0,3,4,,,,,213,67,72,23,40,3,33,12,10,1,2,0,9,53,21,3,16,3,51,34,49,17,43,7,70,,14,4,1,1,528,87,11,5,7,3,0,5,9,,,,,608,222,306,41,66,3,16,24,11,1,4,0,6,86,8,1,13,1,58,35,51,23,58,15,75,1030
https://www.fotmob.com/en-GB/matches/iran-vs-portugal/1vmt5l2059593,Portugal,6,Iran,20,2018-06-25T18:00:00.000Z,Mordovia-Arena,Enrique Caceres,"41,685",FIFA World Cup Round 3 2018,73,27,,,14,4,1,1,528,87,11,5,7,3,0,5,9,,,,,608,222,306,41,66,3,16,24,11,1,4,0,6,86,8,1,13,1,58,35,51,23,58,15,75,,7,2,2,1,139,65,16,1,4,1,0,3,4,,,,,213,67,72,23,40,3,33,12,10,1,2,0,9,53,21,3,16,3,51,34,49,17,43,7,70,1030
https://www.fotmob.com/en-GB/matches/nigeria-vs-argentina/1epxh42059605,Nigeria,38,Argentina,1,2018-06-26T18:00:00.000Z,New Zenit Stadium,Cuneyt Cakir,"64,468",FIFA World Cup Round 3 2018,33,67,,,9,3,2,1,188,66,20,3,5,1,0,4,5,,,,,286,106,82,20,32,2,22,27,12,0,2,0,13,59,20,2,20,2,70,50,49,20,49,14,64,,8,4,1,1,471,82,15,5,2,2,1,7,1,,,,,572,202,269,23,45,3,17,30,19,2,3,0,13,62,11,1,24,2,73,52,51,21,51,15,75,1031
https://www.fotmob.com/en-GB/matches/nigeria-vs-argentina/1epxh42059605,Argentina,1,Nigeria,38,2018-06-26T18:00:00.000Z,New Zenit Stadium,Cuneyt Cakir,"64,468",FIFA World Cup Round 3 2018,67,33,,,8,4,1,1,471,82,15,5,2,2,1,7,1,,,,,572,202,269,23,45,3,17,30,19,2,3,0,13,62,11,1,24,2,73,52,51,21,51,15,75,,9,3,2,1,188,66,20,3,5,1,0,4,5,,,,,286,106,82,20,32,2,22,27,12,0,2,0,13,59,20,2,20,2,70,50,49,20,49,14,64,1031
https://www.fotmob.com/en-GB/matches/costa-rica-vs-switzerland/1hmwpi2059612,Switzerland,19,Costa Rica,52,2018-06-27T18:00:00.000Z,Nizhny Novgorod Stadium,Clement Turpin,"43,319",FIFA World Cup Round 3 2018,62,38,,,13,3,2,0,489,87,9,6,6,4,1,8,5,,,,,565,333,156,30,54,9,43,22,21,1,3,0,15,71,12,2,9,5,58,47,60,11,42,14,88,,14,6,2,2,268,79,14,5,6,2,3,8,6,,,,,341,142,126,32,55,4,31,21,19,1,3,0,7,58,14,4,22,1,46,31,40,15,58,10,59,1032
https://www.fotmob.com/en-GB/matches/costa-rica-vs-switzerland/1hmwpi2059612,Costa Rica,52,Switzerland,19,2018-06-27T18:00:00.000Z,Nizhny Novgorod Stadium,Clement Turpin,"43,319",FIFA World Cup Round 3 2018,38,62,,,14,6,2,2,268,79,14,5,6,2,3,8,6,,,,,341,142,126,32,55,4,31,21,19,1,3,0,7,58,14,4,22,1,46,31,40,15,58,10,59,,13,3,2,0,489,87,9,6,6,4,1,8,5,,,,,565,333,156,30,54,9,43,22,21,1,3,0,15,71,12,2,9,5,58,47,60,11,42,14,88,1032
https://www.fotmob.com/en-GB/matches/panama-vs-tunisia/1bkrbk2059624,Panama,43,Tunisia,41,2018-06-28T18:00:00.000Z,Mordovia-Arena,Nawaf Shukralla,"37,168",FIFA World Cup Round 3 2018,31,69,,,9,4,1,1,206,74,18,0,4,1,0,5,4,,,,,278,114,92,19,39,1,20,19,12,4,3,0,10,63,15,3,31,4,54,42,51,12,33,8,62,,14,6,4,2,531,86,19,6,5,3,0,11,3,,,,,620,285,246,46,62,6,33,17,25,1,3,0,11,73,10,1,9,4,65,41,49,24,67,10,59,1033
https://www.fotmob.com/en-GB/matches/panama-vs-tunisia/1bkrbk2059624,Tunisia,41,Panama,43,2018-06-28T18:00:00.000Z,Mordovia-Arena,Nawaf Shukralla,"37,168",FIFA World Cup Round 3 2018,69,31,,,14,6,4,2,531,86,19,6,5,3,0,11,3,,,,,620,285,246,46,62,6,33,17,25,1,3,0,11,73,10,1,9,4,65,41,49,24,67,10,59,,9,4,1,1,206,74,18,0,4,1,0,5,4,,,,,278,114,92,19,39,1,20,19,12,4,3,0,10,63,15,3,31,4,54,42,51,12,33,8,62,1033
https://www.fotmob.com/en-GB/matches/denmark-vs-croatia/2spvdf2059634,Croatia,9,Denmark,21,2018-07-01T18:00:00.000Z,Nizhny Novgorod Stadium,Nestor Pitana,"40,851",FIFA World Cup 2018,54,46,,,20,6,3,2,483,80,5,5,7,7,0,8,12,,,,,602,289,194,26,40,4,15,34,28,2,0,0,10,67,10,2,38,2,79,48,68,31,48,14,74,,14,3,1,1,419,79,19,4,9,2,1,6,8,,,,,530,226,193,45,52,2,13,33,28,0,1,0,6,60,10,7,33,5,57,23,32,34,52,9,60,1034
https://www.fotmob.com/en-GB/matches/denmark-vs-croatia/2spvdf2059634,Denmark,21,Croatia,9,2018-07-01T18:00:00.000Z,Nizhny Novgorod Stadium,Nestor Pitana,"40,851",FIFA World Cup 2018,46,54,,,14,3,1,1,419,79,19,4,9,2,1,6,8,,,,,530,226,193,45,52,2,13,33,28,0,1,0,6,60,10,7,33,5,57,23,32,34,52,9,60,,20,6,3,2,483,80,5,5,7,7,0,8,12,,,,,602,289,194,26,40,4,15,34,28,2,0,0,10,67,10,2,38,2,79,48,68,31,48,14,74,1034
https://www.fotmob.com/en-GB/matches/colombia-vs-england/2bipsm2059638,Colombia,12,England,5,2018-07-03T18:00:00.000Z,Spartak Stadium,Mark Geiger,"44,190",FIFA World Cup 2018,48,52,,,14,4,0,0,406,77,23,2,7,3,0,7,7,,,,,524,199,207,33,39,6,33,25,14,1,6,0,11,79,8,5,33,1,61,34,41,27,41,7,41,,16,2,3,2,465,80,13,7,9,5,0,10,6,,,,,578,275,190,39,53,3,20,24,17,2,2,0,14,67,7,2,23,3,87,48,59,39,59,6,60,1035
https://www.fotmob.com/en-GB/matches/colombia-vs-england/2bipsm2059638,England,5,Colombia,12,2018-07-03T18:00:00.000Z,Spartak Stadium,Mark Geiger,"44,190",FIFA World Cup 2018,52,48,,,16,2,3,2,465,80,13,7,9,5,0,10,6,,,,,578,275,190,39,53,3,20,24,17,2,2,0,14,67,7,2,23,3,87,48,59,39,59,6,60,,14,4,0,0,406,77,23,2,7,3,0,7,7,,,,,524,199,207,33,39,6,33,25,14,1,6,0,11,79,8,5,33,1,61,34,41,27,41,7,41,1035
https://www.fotmob.com/en-GB/matches/russia-vs-croatia/2xzk8b2059645,Russia,33,Croatia,9,2018-07-07T18:00:00.000Z,Fisht Stadium,Sandro Ricci,"44,287",FIFA World Cup 2018,35,65,,,13,5,1,0,259,65,25,6,7,1,0,10,3,,,,,400,142,117,28,35,6,33,22,23,1,1,0,10,48,15,4,37,1,71,43,43,28,36,7,78,,18,3,3,2,592,81,18,8,11,4,1,12,6,,,,,728,281,311,59,55,10,26,31,31,0,4,0,10,83,11,1,28,3,105,56,57,49,64,23,77,1036
https://www.fotmob.com/en-GB/matches/russia-vs-croatia/2xzk8b2059645,Croatia,9,Russia,33,2018-07-07T18:00:00.000Z,Fisht Stadium,Sandro Ricci,"44,287",FIFA World Cup 2018,65,35,,,18,3,3,2,592,81,18,8,11,4,1,12,6,,,,,728,281,311,59,55,10,26,31,31,0,4,0,10,83,11,1,28,3,105,56,57,49,64,23,77,,13,5,1,0,259,65,25,6,7,1,0,10,3,,,,,400,142,117,28,35,6,33,22,23,1,1,0,10,48,15,4,37,1,71,43,43,28,36,7,78,1036
https://www.fotmob.com/en-GB/matches/france-vs-croatia/2ct61o2059650,France,2,Croatia,9,2018-07-15T15:00:00.000Z,Luzhniki,Nestor Pitana,"78,011",FIFA World Cup Final 2018,34,66,,,7,6,1,0,198,69,13,2,0,1,0,2,5,,,,,289,108,90,35,51,1,20,23,13,1,2,0,15,88,9,1,25,2,61,40,48,21,49,11,65,,14,4,1,0,440,83,13,6,9,1,0,9,5,,,,,528,199,241,34,58,9,32,23,34,1,1,0,19,83,7,1,8,3,66,44,52,22,51,8,47,1037
https://www.fotmob.com/en-GB/matches/france-vs-croatia/2ct61o2059650,Croatia,9,France,2,2018-07-15T15:00:00.000Z,Luzhniki,Nestor Pitana,"78,011",FIFA World Cup Final 2018,66,34,,,14,4,1,0,440,83,13,6,9,1,0,9,5,,,,,528,199,241,34,58,9,32,23,34,1,1,0,19,83,7,1,8,3,66,44,52,22,51,8,47,,7,6,1,0,198,69,13,2,0,1,0,2,5,,,,,289,108,90,35,51,1,20,23,13,1,2,0,15,88,9,1,25,2,61,40,48,21,49,11,65,1037
https://www.fotmob.com/en-GB/matches/estonia-vs-czechia/2bll7r3495229,Estonia,123,Czechia,34,2021-03-24T19:45:00.000Z,Arena Lublin,,,World Cup Qualification UEFA 1st Round Grp. E Round 1,24,76,,0.77,6,3,1,0,145,62,10,0,2,1,0,5,1,0.77,0.00,0.77,1.33,235,74,71,31,44,1,14,10,,1,0,0,7,54,16,3,24,2,44,24,47,20,56,0,0,2.86,20,8,3,1,646,89,14,6,8,4,0,15,5,2.64,0.23,2.86,2.98,724,266,380,33,73,8,28,23,,3,0,0,5,71,22,1,2,1,43,27,53,16,44,12,75,1038
https://www.fotmob.com/en-GB/matches/estonia-vs-czechia/2bll7r3495229,Czechia,34,Estonia,123,2021-03-24T19:45:00.000Z,Arena Lublin,,,World Cup Qualification UEFA 1st Round Grp. E Round 1,76,24,,2.86,20,8,3,1,646,89,14,6,8,4,0,15,5,2.64,0.23,2.86,2.98,724,266,380,33,73,8,28,23,,3,0,0,5,71,22,1,2,1,43,27,53,16,44,12,75,0.77,6,3,1,0,145,62,10,0,2,1,0,5,1,0.77,0.00,0.77,1.33,235,74,71,31,44,1,14,10,,1,0,0,7,54,16,3,24,2,44,24,47,20,56,0,0,1038
https://www.fotmob.com/en-GB/matches/latvia-vs-montenegro/p84woz3495285,Latvia,138,Montenegro,72,2021-03-24T19:45:00.000Z,Stadions Skonto,,,World Cup Qualification UEFA 1st Round Grp. G Round 1,38,62,"https://www.google.com/maps/?q=56.961394,24.116401",1.90,12,6,2,2,176,54,18,3,4,2,0,6,6,0.23,1.67,1.90,1.01,324,81,95,24,30,4,36,9,,1,4,0,9,56,15,5,33,4,65,35,47,30,51,6,43,2.86,27,7,3,3,359,71,13,11,16,4,0,18,9,1.47,1.39,2.86,1.53,504,135,224,39,42,7,26,22,,2,1,0,9,56,7,4,6,3,69,40,53,29,49,8,47,1039
https://www.fotmob.com/en-GB/matches/latvia-vs-montenegro/p84woz3495285,Montenegro,72,Latvia,138,2021-03-24T19:45:00.000Z,Stadions Skonto,,,World Cup Qualification UEFA 1st Round Grp. G Round 1,62,38,"https://www.google.com/maps/?q=56.961394,24.116401",2.86,27,7,3,3,359,71,13,11,16,4,0,18,9,1.47,1.39,2.86,1.53,504,135,224,39,42,7,26,22,,2,1,0,9,56,7,4,6,3,69,40,53,29,49,8,47,1.90,12,6,2,2,176,54,18,3,4,2,0,6,6,0.23,1.67,1.90,1.01,324,81,95,24,30,4,36,9,,1,4,0,9,56,15,5,33,4,65,35,47,30,51,6,43,1039
https://www.fotmob.com/en-GB/matches/slovenia-vs-croatia/23nxao3495316,Slovenia,57,Croatia,9,2021-03-24T19:45:00.000Z,Stadion Stožice,,,World Cup Qualification UEFA 1st Round Grp. H Round 1,31,69,"https://www.google.com/maps/?q=46.080472,14.524183",0.55,8,4,0,0,249,75,11,2,3,1,0,6,2,0.31,0.24,0.55,1.21,330,126,123,29,45,1,11,8,,0,2,0,10,53,14,2,29,3,51,37,52,14,41,4,50,0.60,11,3,0,0,657,89,15,3,6,2,0,8,3,0.43,0.17,0.60,0.18,736,279,378,36,77,8,23,22,,2,5,0,7,64,11,1,6,3,54,34,48,20,59,13,65,1040
https://www.fotmob.com/en-GB/matches/slovenia-vs-croatia/23nxao3495316,Croatia,9,Slovenia,57,2021-03-24T19:45:00.000Z,Stadion Stožice,,,World Cup Qualification UEFA 1st Round Grp. H Round 1,69,31,"https://www.google.com/maps/?q=46.080472,14.524183",0.60,11,3,0,0,657,89,15,3,6,2,0,8,3,0.43,0.17,0.60,0.18,736,279,378,36,77,8,23,22,,2,5,0,7,64,11,1,6,3,54,34,48,20,59,13,65,0.55,8,4,0,0,249,75,11,2,3,1,0,6,2,0.31,0.24,0.55,1.21,330,126,123,29,45,1,11,8,,0,2,0,10,53,14,2,29,3,51,37,52,14,41,4,50,1040
https://www.fotmob.com/en-GB/matches/san-marino-vs-england/1qtma43495345,England,5,San Marino,210,2021-03-25T19:45:00.000Z,Wembley Stadium,Kirill Levnikov,,World Cup Qualification UEFA 1st Round Grp. I Round 1,85,15,"https://www.google.com/maps/?q=51.555855,-0.279593",4.96,32,15,9,7,846,93,8,7,13,4,0,24,8,4.45,0.52,4.96,4.99,910,163,683,17,63,11,48,23,,4,1,0,3,33,3,1,2,0,53,35,56,18,72,21,75,0.06,2,0,0,0,93,56,6,1,1,1,0,0,2,0.01,0.05,0.06,0.00,167,55,38,12,26,0,0,9,,0,0,0,6,46,7,4,28,10,34,27,44,7,28,6,75,1041
https://www.fotmob.com/en-GB/matches/san-marino-vs-england/1qtma43495345,San Marino,210,England,5,2021-03-25T19:45:00.000Z,Wembley Stadium,Kirill Levnikov,,World Cup Qualification UEFA 1st Round Grp. I Round 1,15,85,"https://www.google.com/maps/?q=51.555855,-0.279593",0.06,2,0,0,0,93,56,6,1,1,1,0,0,2,0.01,0.05,0.06,0.00,167,55,38,12,26,0,0,9,,0,0,0,6,46,7,4,28,10,34,27,44,7,28,6,75,4.96,32,15,9,7,846,93,8,7,13,4,0,24,8,4.45,0.52,4.96,4.99,910,163,683,17,63,11,48,23,,4,1,0,3,33,3,1,2,0,53,35,56,18,72,21,75,1041
https://www.fotmob.com/en-GB/matches/liechtenstein-vs-armenia/19naqw3495375,Liechtenstein,199,Armenia,96,2021-03-25T19:45:00.000Z,Rheinpark Stadion,,,World Cup Qualification UEFA 1st Round Grp. J Round 1,31,69,"https://www.google.com/maps/?q=47.140264,9.510255",0.00,0,0,0,0,123,54,13,1,0,0,0,0,0,0.00,0.00,0.00,0.00,226,70,53,29,33,0,0,18,,1,2,0,12,63,10,4,47,5,44,32,45,12,32,1,25,1.83,26,5,1,1,410,83,12,9,17,4,0,19,7,1.48,0.36,1.83,0.90,494,155,255,40,66,10,27,38,,5,3,0,6,75,5,0,9,0,64,39,55,25,68,18,67,1042
